TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NIGHT,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
2.00312E+11,2.00312E+11,11.3,0,0,0,0,333,0,1.74,0,100.5,0,0,0,2.78,0,156,0.278,87.1,-25,0,0,1,357,-9999,-9999,9.28,0,33,0,-12,0,10.125,1,11.5057,9.3526,14.0063,7.85111,-24,0,-27.2727,-33.2,-22.1691,11.6733,1,-0.155562,1,0.226682,-0.155562,-0.155562,-0.155562,1,1,1,0.184877,0.174997,0.200682,0.237287,0.337505,0.330559,0.356244,0.392849,0.334821,0.275828,0.332008,0.353868,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.4,0,0,0,0,328,0,1.78,0,100.5,0,0,0,3.3,0,149,0.292,86.9,-31,0,0,0,358,-9999,-9999,9.44,0,33,0,-5,0,9.88235,1,11.2299,9.12846,13.6706,7.3303,-23,0,-26.1364,-31.8167,-21.2454,10.6333,1,-0.138353,1,0.226682,-0.138353,-0.138353,-0.138353,1,1,1,0.185125,0.175249,0.201153,0.237953,0.320542,0.313602,0.339506,0.376306,0.337631,0.278199,0.334612,0.357378,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.1,0,0,0,0,306,0,1.53,0,100.5,0,0,0,2.77,0,154,0.23,88.5,-50,0,0,1,354,-9999,-9999,9.42,0,33,0,-9,0,9.4,1,10.6818,8.6829,13.0033,7.3303,-21,0,-23.8636,-29.05,-19.398,8.7178,1,-0.135667,1,0.226682,-0.135667,-0.135667,-0.135667,1,1,1,0.181636,0.171788,0.197108,0.233195,0.314425,0.307455,0.332775,0.368862,0.327066,0.268764,0.324625,0.344838,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.2,0,0,0,0,355,0,1.57,0,100.601,0,0,0,2.74,0,149,0.271,88.3,-5,0,0,0,360,-9999,-9999,9.46,0,33,0,-6,0,10.125,1,11.5057,9.3526,14.0063,7.85111,-12,0,-13.6364,-16.6,-11.0846,7.54983,1,-0.155562,1,0.226682,-0.155562,-0.155562,-0.155562,1,1,1,0.18188,0.172036,0.197574,0.233855,0.334563,0.327598,0.353136,0.389417,0.329833,0.271091,0.32719,0.348285,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.4,0,0,0,0,352,0,1.59,0,100.5,0,0,0,2.96,0,148,0.302,88.3,-9,0,0,0,361,-9999,-9999,9.58,0,33,0,-2,0,9.88235,1,11.2299,9.12846,13.6706,7.3303,-14,0,-15.9091,-19.3667,-12.932,6.10328,1,-0.138353,1,0.226682,-0.138353,-0.138353,-0.138353,1,1,1,0.183045,0.173199,0.199157,0.235857,0.318503,0.311552,0.33751,0.37421,0.335957,0.276384,0.332912,0.355772,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.4,0,0,0,0,355,0,1.52,0,100.5,0,0,0,3.27,0,146,0.295,88.8,-6,0,0,0,361,-9999,-9999,9.65,0,33,0,-1,0,9.1875,1,10.4403,8.48662,12.7094,7.3303,-8,0,-9.09091,-11.0667,-7.38971,6.98212,1,-0.118625,1,0.226682,-0.118625,-0.118625,-0.118625,1,1,1,0.182352,0.172516,0.198491,0.235159,0.298096,0.291141,0.317116,0.353784,0.335398,0.275778,0.332346,0.355237,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.6,0,0,0,0,355,0,1.53,0,100.5,0,0,0,3.77,0,146,0.317,88.9,-7,0,0,0,363,-9999,-9999,9.72,0,33,0,0,0,9.1875,1,10.4403,8.48662,12.7094,7.3303,-15,0,-17.0455,-20.75,-13.8557,6.45313,1,-0.118625,1,0.226682,-0.118625,-0.118625,-0.118625,1,1,1,0.183502,0.173664,0.200061,0.237149,0.299231,0.292289,0.318686,0.355774,0.341576,0.281126,0.338112,0.362815,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.8,0,0,0,0,359,0,1.51,0,100.5,0,0,0,3.51,0,148,0.29,89.2,-5,0,0,0,363,-9999,-9999,9.79,0,33,0,2,0,9.1875,1,10.4403,8.48662,12.7094,7.3303,-10,0,-11.3636,-13.8333,-9.23713,5.18239,1,-0.118625,1,0.226682,-0.118625,-0.118625,-0.118625,1,1,1,0.184643,0.174804,0.201625,0.239136,0.300357,0.293429,0.32025,0.357761,0.347819,0.28654,0.343932,0.370496,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.6,0,0,0,0,328,0,1.34,0,100.5,0,0,0,3.49,0,145,0.327,90.3,-33,0,0,0,360,-9999,-9999,9.83,0,33,0,1,0,9.1875,1,10.4403,8.48662,12.7094,7.3303,-18,0,-20.4545,-24.9,-16.6268,4.03334,1,-0.118625,1,0.226682,-0.118625,-0.118625,-0.118625,1,1,1,0.182102,0.172283,0.198715,0.235736,0.297858,0.290908,0.31734,0.354361,0.340437,0.279894,0.336957,0.361721,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,11.9,0,0,0,0,351,0,1.43,0,100.5,0,0,0,2.72,0,150,0.238,89.8,-12,0,0,0,362,-9999,-9999,9.82,0,33,0,-2,0,9.1875,1,10.4403,8.48662,12.7094,7.3303,-13,0,-14.7727,-17.9833,-12.0083,4.38952,1,-0.118625,1,0.226682,-0.118625,-0.118625,-0.118625,1,1,1,0.184145,0.174319,0.201378,0.239049,0.299872,0.292944,0.320003,0.357674,0.350085,0.288323,0.345971,0.373526,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,12,0,0.348284,1,0,355,0,1.54,0,100.601,0,0,0,2.91,0,142,0.232,89.1,-8,2,0,0,364,-9999,-9999,9.89,0,33,0,1,0,9.33333,1,10.6061,8.62132,12.9111,7.3303,-10,0,-11.3636,-13.8333,-9.23713,4.42934,0,-0.0334444,1,0.226682,-0.0334444,-0.0334444,-0.0334444,1,1,1,0.184348,0.174525,0.201807,0.239672,0.214894,0.20797,0.235251,0.273117,0.352942,0.290743,0.348607,0.377135,0.001486,0.001466,0.001486,0.003032,-9999,-9999
2.00312E+11,2.00312E+11,12.3,0,76.4174,14,0,340,0,1.8,0,100.601,0,0,0,3.62,0,148,0.339,87.5,-14,24,3,4,365,-9999,-9999,9.96,0,33,0,2,0,10.0952,1,11.4719,9.32511,13.9651,7.85111,-19,0,-21.5909,-26.2833,-17.5506,4.54606,0,0.0157619,1,0.226682,0.0157619,0.0157619,0.0157619,1,1,1,0.186372,0.176544,0.20446,0.242869,0.167683,0.160782,0.188698,0.227108,0.362795,0.299382,0.357793,0.389262,0.020161,0.019919,0.020161,0.041391,-9999,-9999
2.00312E+11,2.00312E+11,12.4,0,204.997,41,0,339,0,1.83,0,100.601,0,0,0,3.52,0,147,0.293,87.4,3,70,9,10,367,-9999,-9999,10.03,0,33,0,4,0,6.2,2,7.04545,5.72702,8.57667,6.84075,-8,0,-9.09091,-11.0667,-7.38971,9.60966,0,0.2414,2,0.226682,0.2414,0.2414,0.2414,2,2,2,0.186559,0.176735,0.204875,0.243475,-0.057768,-0.064665,-0.036525,0.002075,0.365705,0.301858,0.360471,0.392962,0.056095,0.055565,0.056095,0.115902,-9999,-9999
2.00312E+11,2.00312E+11,12.7,0,324.784,123,0,320,0,1.88,0,100.601,0,0,0,4.06,0,145,0.396,87.3,40,208,26,30,373,-9999,-9999,10.2,0,33,0,12,0,35.2632,1,40.0718,32.573,48.7807,11.797,10,0,11.3636,9.23713,13.8333,7.01729,0,0.00806667,1,0.226682,-0.0165625,-0.0108571,0.00223077,1,1,1,0.188565,0.178735,0.207517,0.246761,0.177542,0.180498,0.218374,0.263323,0.375762,0.310708,0.369827,0.405412,0.148923,0.14852,0.148923,0.309586,-9999,-9999
2.00312E+11,2.00312E+11,13.8,0,433.728,180,0,339,0,2.49,0,100.601,0,0,0,4.22,0,155,0.409,84.3,90,293,39,45,384,-9999,-9999,10.56,0,33,0,26,0,40.0556,1,45.5177,36.9998,55.4102,11.1869,31,0,35.2273,28.6351,42.8833,10.4774,0,0.197,1,0.226682,0.164611,0.180875,0.197,1,1,1,0.197908,0.188052,0.219196,0.260421,-0.002191,-0.002191,0.038321,0.09581,0.415902,0.346591,0.407177,0.455108,0.200702,0.20073,0.200955,0.419952,-9999,-9999
2.00312E+11,2.00312E+11,14.6,0,529.966,149,0,360,0,3.07,0,100.601,0,0,0,4.26,0,149,0.414,81.6,87,259,31,34,388,-9999,-9999,10.9,0,33,0,32,0,32.1429,1,36.526,29.6908,44.4643,11.6915,30,0,34.0909,27.7114,41.5,9.99524,0,0.0253636,1,0.226682,-0.00891667,0.0006,0.0207778,1,1,1,0.204526,0.194666,0.227581,0.269903,0.175964,0.179163,0.226981,0.27882,0.446504,0.374151,0.435509,0.493508,0.170277,0.170136,0.170277,0.358866,-9999,-9999
2.00312E+11,2.00312E+11,15.3,0,611.851,184,0,358,0,3.51,0,100.601,0,0,0,3.76,0,139,0.364,79.9,106,328,40,41,395,-9999,-9999,11.21,0,33,0,39,0,39.8889,1,45.3283,36.8459,55.1796,11.337,36,0,40.9091,33.2537,49.8,9.99524,0,0.202353,1,0.226682,0.169667,0.186562,0.202353,1,1,1,0.210226,0.200371,0.23487,0.278142,0.004588,0.006222,0.048308,0.108475,0.474283,0.399324,0.461129,0.52872,0.199027,0.199049,0.199329,0.422369,-9999,-9999
2.00312E+11,2.00312E+11,16.3,0,677.982,289,0,347,0,4.3,0,100.601,0,0,0,4.44,0,138,0.36,76.9,164,497,63,66,406,-9999,-9999,11.67,0,33,0,56,0,62.25,1,70.7386,57.5011,86.1125,11.1945,67,0,76.1364,61.8888,92.6833,-9999,0,0.205,1,0.226682,0.205,0.205,0.4265,1,1,1,0.218744,0.208911,0.245717,0.290361,0.01033,-0.133208,-0.021585,0.01033,0.516114,0.437571,0.499587,0.582206,0.2746,0.274998,0.276683,0.586674,-9999,-9999
2.00312E+11,2.00312E+11,17.8,0,727.227,468,0,324,0,5.59,0,100.5,0,0,0,5.16,0,149,0.495,72.7,256,760,106,114,422,-9999,-9999,12.16,0,33,0,70,0,80.3333,1,91.2879,74.205,111.128,-9999,105.125,1,119.46,97.1054,145.423,50.7902,0,0.7778,1,0.226682,0.7778,0.7778,0.811167,1,1,1,0.232035,0.222266,0.262638,0.310113,-0.549383,-0.555534,-0.515162,-0.496868,0.583413,0.499834,0.561155,0.669401,0.369529,0.370965,0.375237,0.794322,-9999,-9999
2.00312E+11,2.00312E+11,18.8,0,758.744,321,0,352,0,6.47,0,100.4,0,0,0,5.36,0,154,0.443,70.3,179,547,71,74,420,-9999,-9999,12.75,0,33,0,80,0,68.8333,1,78.2197,63.5823,95.2194,17.0258,73,0,82.9545,67.4311,100.983,-9999,0,0.323,1,0.226682,0.29575,0.323,0.398,1,1,1,0.240627,0.230921,0.273744,0.323111,-0.086121,-0.091532,-0.076241,-0.05877,0.630708,0.544032,0.604171,0.731634,0.287345,0.287905,0.289987,0.623072,-9999,-9999
2.00312E+11,2.00312E+11,19.4,0,771.994,236,0,332,0,6.92,0,100.301,0,0,0,4.43,0,155,0.358,69.4,100,409,52,54,415,-9999,-9999,12.93,0,33,0,64,0,44.75,1,50.8523,41.3362,61.9042,10.7824,61.5,1,69.8864,56.8084,85.075,-9999,0,0.2527,1,0.226682,0.230222,0.2527,0.259917,1,1,1,0.24539,0.23573,0.280049,0.330354,-0.011127,0.000353,0.046515,0.070437,0.659682,0.571266,0.630405,0.770219,0.228052,0.228176,0.229122,0.498535,-9999,-9999
2.00312E+11,2.00312E+11,19.7,0,766.749,385,0,332,0,7.33,0,100.301,0,0,0,5.12,0,154,0.463,68.2,201,649,86,90,427,-9999,-9999,13.15,0,33,0,71,0,58,1,65.9091,53.5754,80.2333,10.1957,78,0,88.6364,72.0496,107.9,63.4629,0,0.506,1,0.226682,0.4048,0.506,0.530667,1,1,1,0.247265,0.237627,0.282703,0.333404,-0.262577,-0.268373,-0.247964,-0.076881,0.673872,0.584622,0.643186,0.789371,0.314891,0.315791,0.318708,0.693181,-9999,-9999
2.00312E+11,2.00312E+11,19.6,0,743.1,220,0,362,0,7.08,0,100.2,0,0,0,5.3,0,153,0.498,69.1,117,386,48,49,416,-9999,-9999,13.33,0,33,0,63,0,41.9231,1,47.6399,38.7249,57.9936,11.1869,47,0,53.4091,43.4145,65.0167,37.8234,0,0.211182,1,0.226682,0.1868,0.211182,0.224231,1,1,1,0.245313,0.235662,0.28049,0.331022,0.030323,0.043614,0.082677,0.106791,0.667599,0.578617,0.63742,0.781345,0.210503,0.210556,0.211293,0.467575,-9999,-9999
2.00312E+11,2.00312E+11,19.9,0,701.451,271,0,356,0,7.4,0,100.101,0,0,0,5.65,0,153,0.57,68.3,145,467,60,61,421,-9999,-9999,13.45,0,33,0,63,0,52.875,1,60.0852,48.8413,73.1437,10.4137,76,0,86.3636,70.2022,105.133,63.4629,0,0.1232,1,0.226682,0.1232,0.1232,0.247625,1,1,1,0.247162,0.237532,0.283119,0.334047,0.120129,0.086827,0.108917,0.120129,0.681861,0.592069,0.650254,0.800643,0.241727,0.242005,0.243331,0.541195,-9999,-9999
2.00312E+11,2.00312E+11,19.6,0,642.515,289,0,340,0,6.78,0,100,0,0,0,5.11,0,154,0.47,70.4,141,487,67,68,420,-9999,-9999,13.6,0,33,0,63,0,62.25,1,70.7386,57.5011,86.1125,11.1945,64,0,72.7273,59.1176,88.5333,-9999,0,0.205,1,0.226682,0.205,0.205,0.4265,1,1,1,0.243319,0.233661,0.278495,0.328971,0.034551,-0.09251,0.00174,0.034551,0.665313,0.57632,0.635182,0.778929,0.249308,0.249669,0.251199,0.562797,-9999,-9999
2.00312E+11,2.00312E+11,20,0,567.3,294,0,328,0,7.07,0,99.9,0,0,0,4.73,0,150,0.418,69.9,130,491,69,71,421,-9999,-9999,13.72,0,33,0,64,0,59,1,67.0455,54.4991,81.6167,10.4137,70,0,79.5455,64.6599,96.8333,-9999,0,0.256,1,0.226682,0.197333,0.256,0.386667,1,1,1,0.246087,0.236458,0.282301,0.333315,-0.01372,-0.047898,-0.019542,0.012032,0.684685,0.594627,0.65264,0.805055,0.248643,0.249023,0.250593,0.566085,-9999,-9999
2.00312E+11,2.00312E+11,20.1,0,477.093,143,0,352,0,7.11,0,99.9,0,0,0,5.79,0,150,0.477,69.9,52,252,31,32,411,-9999,-9999,13.69,0,33,0,50,0,37.8333,1,42.9924,34.9472,52.3361,11.6915,5,0,5.68182,4.61857,6.91667,8.44398,0,0.0270833,1,0.226682,-0.00469231,0.00472727,0.0233,1,1,1,0.246014,0.236388,0.282487,0.333615,0.215129,0.218931,0.277759,0.338307,0.688685,0.598369,0.656173,0.810722,0.141416,0.141239,0.141416,0.325049,-9999,-9999
2.00312E+11,2.00312E+11,20.05,1,373.438,218.5,1,340,1,7.09,1,99.96,2,0,2,3.591,2,-9999,0.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.705,1,33,1,57,1,22,2,25,20.3217,30.4333,8.54433,6,0,6.81818,5.54228,8.3,8.09537,0,0.273,2,0.226682,0.0763333,0.1366,0.17075,3,2,2,0.24453,0.234895,0.280869,0.3319,-0.032244,-0.02847,0.177557,0.195716,0.68491,0.59472,0.652673,0.806003,0.194674,0.194718,0.195388,0.451252,-9999,-9999
2.00312E+11,2.00312E+11,16.891,2,258.108,54.207,2,354.23,2,3.679,2,99.915,2,0,2,3.695,2,-9999,0.574,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.733,2,33.833,2,-28.8333,2,15.2,2,17.2727,14.0404,21.0267,7.71141,4,0,4.54545,3.69485,5.53333,8.6888,0,0.273,2,0.226682,0.1085,0.1094,0.17075,3,2,2,0.214493,0.204696,0.242987,0.288304,-0.061814,-0.058507,0.115985,0.172275,0.532264,0.451404,0.51368,0.605587,0.058423,0.057939,0.058423,0.136811,-9999,-9999
2.00312E+11,2.00312E+11,16.647,2,133.077,28.215,2,354.23,2,3.472,2,99.871,2,0,2,3.8,2,-9999,0.597,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.702,2,34,2,-44.4,2,9,2,10.2273,8.31342,12.45,6.9634,-8,0,-9.09091,-11.0667,-7.38971,9.60966,0,0.1596,3,0.226682,0.02875,0.1596,0.1596,2,3,3,0.211403,0.201605,0.239335,0.284148,0.048548,0.042005,0.079735,0.249049,0.520617,0.440542,0.502939,0.590803,0.031063,0.030733,0.031063,0.073437,-9999,-9999
2.00312E+11,2.00312E+11,16.402,2,17.201,0,1,354.23,2,3.264,2,99.827,2,0,2,3.904,2,-9999,0.613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.654,2,34,2,-44.4,2,4.4,2,5,4.06434,6.08667,6.7297,-10,0,-11.3636,-13.8333,-9.23713,9.60019,0,0.182333,3,0.226682,-0.136,0.1596,0.182333,2,3,3,0.208329,0.19853,0.235702,0.280065,0.022792,0.016197,0.053369,0.416065,0.509099,0.429819,0.492307,0.576219,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4.021,1,0,0,0,294.515,1,1.356,1,99.782,2,0,2,4.008,2,-9999,0.576,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.129,1,33.29,1,-37.1716,1,7.81507,1,8.88076,7.21888,10.8108,6.89667,-11,0,-12.5,-15.2167,-10.1608,9.82826,1,0.0383793,1,0.226682,0.0327654,0.0383793,0.0635294,1,1,1,0.107025,0.098645,0.112084,0.135281,0.067002,0.067002,0.070308,0.07504,0.137677,0.104461,0.131011,0.13168,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4.017,1,0,0,0,294.586,1,1.353,1,99.738,2,0,2,4.112,2,-9999,0.649,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.13,1,33.289,1,-37.1859,1,8,1,9.09091,7.38971,11.0667,6.93336,-11,0,-12.5,-15.2167,-10.1608,9.82826,1,0.0498295,1,0.226682,0.045122,0.0498295,0.073068,1,1,1,0.106545,0.098182,0.11164,0.134804,0.055081,0.054867,0.060139,0.064375,0.137366,0.10412,0.130729,0.131398,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4.012,1,0,0,0,294.635,1,1.353,1,99.694,2,2.355,2,4.216,2,-9999,0.512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.132,1,33.288,1,-37.2037,1,8.2027,1,9.32125,7.57695,11.3471,7.11007,-12,0,-13.6364,-16.6,-11.0846,9.82826,1,0.0525955,1,0.226682,0.0481446,0.0525955,0.0752115,1,1,1,0.106059,0.097713,0.111188,0.134317,0.051838,0.051395,0.057516,0.061624,0.137036,0.103765,0.130427,0.131096,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4.009,1,0,0,0,294.655,1,1.354,1,99.628,2,2.355,2,4.107,2,-9999,0.575,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.132,1,33.287,1,-37.2214,1,8.32886,1,9.46461,7.69348,11.5216,7.11007,-14,0,-15.9091,-19.3667,-12.932,10.0513,1,0.0532778,1,0.226682,0.0489286,0.0532778,0.075581,1,1,1,0.105586,0.097257,0.110753,0.13385,0.050693,0.050178,0.056686,0.060777,0.136743,0.10344,0.130164,0.130833,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4.005,1,0,0,0,294.674,1,1.356,1,99.562,2,0,2,3.998,2,-9999,0.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.133,1,33.286,1,-37.2426,1,8.46,1,9.61364,7.81461,11.703,7.11007,-24,0,-27.2727,-33.2,-22.1691,11.2364,1,0.0539451,1,0.226682,0.0496941,0.0539451,0.0759434,1,1,1,0.105107,0.096795,0.11031,0.133374,0.049556,0.048973,0.055854,0.059927,0.136432,0.1031,0.129882,0.130552,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4.003,1,0,0,0,294.7,1,1.358,1,99.496,2,0,2,3.889,2,-9999,0.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.133,1,33.285,1,-37.2601,1,8.5894,1,9.76069,7.93415,11.882,7.11007,-14,0,-15.9091,-19.3667,-12.932,10.0513,1,0.055587,1,0.226682,0.0515,0.055587,0.0771495,1,1,1,0.104642,0.096346,0.109883,0.132917,0.047458,0.046742,0.054084,0.058204,0.136157,0.10279,0.12964,0.130309,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,4,1,0,0,0,294.73,1,1.361,1,99.43,2,0,2,3.78,2,-9999,0.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.133,1,33.284,1,-37.2774,1,8.74342,1,9.93571,8.07641,12.0951,7.11007,-10.7092,1,-12.1695,-14.8144,-9.89221,9.90506,1,0.062086,1,0.226682,0.0584943,0.062086,0.0825463,1,1,1,0.104171,0.095891,0.109449,0.132451,0.040496,0.039315,0.047582,0.05167,0.135864,0.102465,0.129378,0.130047,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.997,1,0,0,0,294.76,1,1.364,1,99.364,2,0,2,3.671,2,-9999,0.847,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.133,1,33.283,1,-37.3018,1,8.9085,1,10.1233,8.2289,12.3234,7.11007,-10.75,1,-12.2159,-14.8708,-9.92992,9.90506,1,0.059734,1,0.226682,0.0560227,0.059734,0.0803303,1,1,1,0.103699,0.095436,0.109014,0.131985,0.042386,0.041354,0.049575,0.053727,0.135572,0.102141,0.129116,0.129786,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.994,1,0,0,0,294.786,1,1.367,1,99.298,2,4.621,2,3.562,2,-9999,0.328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.132,1,33.282,1,-37.3225,1,9.08442,1,10.3232,8.39139,12.5668,7.3303,-10.7883,1,-12.2594,-14.9238,-9.96526,9.90506,1,0.0641368,1,0.226682,0.060764,0.0641368,0.0839455,1,1,1,0.103228,0.094981,0.10858,0.131519,0.037521,0.036181,0.044591,0.049096,0.13528,0.101816,0.128854,0.129524,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.991,1,0,0,0,294.804,1,1.371,1,99.312,2,4.621,2,3.728,2,-9999,0.267,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.13,1,33.281,1,-37.3466,1,9.19355,1,10.4472,8.4922,12.7177,7.3303,-7,0,-7.95455,-9.68333,-6.46599,9.75146,1,0.0653646,1,0.226682,0.0621111,0.0653646,0.0848288,1,1,1,0.102756,0.094527,0.108146,0.131053,0.035831,0.034402,0.042888,0.047603,0.134988,0.101492,0.128593,0.129263,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.987,1,0,0,0,294.816,1,1.375,1,99.327,2,0,2,3.894,2,-9999,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.129,1,33.28,1,-37.3705,1,9.30128,1,10.5696,8.59172,12.8668,7.3303,-10,0,-11.3636,-13.8333,-9.23713,9.60019,1,0.067268,1,0.226682,0.0641758,0.067268,0.0863036,1,1,1,0.102279,0.094066,0.107704,0.130578,0.033459,0.031898,0.040481,0.045429,0.134678,0.101154,0.128312,0.128982,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.984,1,0,0,0,294.827,1,1.379,1,99.341,2,0,2,4.06,2,-9999,0.297,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.127,1,33.279,1,-37.3943,1,9.40764,1,10.6905,8.68996,13.0139,7.3303,-16,0,-18.1818,-22.1333,-14.7794,10.2957,1,0.0665816,1,0.226682,0.0634783,0.0665816,0.0855398,1,1,1,0.101808,0.093612,0.107271,0.130113,0.033684,0.032165,0.040755,0.045824,0.134387,0.10083,0.128052,0.128722,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.98,1,0,0,0,294.827,1,1.383,1,99.355,2,0,2,4.225,2,-9999,0.381,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.125,1,33.278,1,-37.4214,1,9.5443,1,10.8458,8.8162,13.203,7.3303,-10.7526,1,-12.2188,-14.8744,-9.93227,9.90506,1,0.068899,1,0.226682,0.0659785,0.0689063,0.087386,1,1,1,0.10133,0.093151,0.106829,0.129638,0.030899,0.029226,0.037923,0.043233,0.134077,0.100493,0.127772,0.128442,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,3.976,1,0,0,0,294.821,1,1.387,1,99.37,2,0,2,4.391,2,-9999,0.772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.123,1,33.277,1,-37.4484,1,9.64151,1,10.9563,8.90599,13.3374,7.3303,-10.7117,1,-12.1724,-14.8179,-9.89457,9.90506,1,0.06935,1,0.226682,0.0664894,0.0693711,0.0876174,1,1,1,0.100853,0.092691,0.106388,0.129164,0.02998,0.028277,0.037017,0.042487,0.133769,0.100155,0.127492,0.128162,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,9,0,0,0,0,337,0,0.49,0,99.5,0,0,0,5.64,0,236,0.681,95.8,-7,0,0,-9999,347,-9999,-9999,11.71,0,35,0,-29,0,13.1818,1,14.9793,12.1762,18.2348,7.78221,-16.973,1,-19.2875,-23.4793,-15.6782,10.1413,1,0.0378182,1,0.226682,0.0378182,0.0378182,0.0378182,1,1,1,0.136206,0.127082,0.149237,0.179724,0.096333,0.096345,0.111418,0.141906,0.243744,0.191553,0.243744,0.251246,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,7.8,0,0,0,0,329,0,1.81,0,99.5,0,0,0,4.16,0,236,0.535,83,-11,0,0,-9999,343,-9999,-9999,11.31,0,35,0,-41,0,11.25,1,12.7841,10.3918,15.5625,7.79836,-32,0,-36.3636,-44.2667,-29.5588,11.2872,1,0.136857,1,0.226682,0.10275,0.136857,0.136857,1,1,1,0.126723,0.117808,0.137873,0.166331,-0.012042,-0.019063,0.001016,0.062987,0.212897,0.16527,0.212897,0.215556,0,0,0,0,-9999,-9999
2.00312E+11,2.00312E+11,7.3,0,0,0,0,290,0,1.77,0,99.5,0,0,0,4.46,0,237,0.544,82.8,-47,0,0,-9999,339,-9999,-9999,11,0,35,0,-47,0,12.7273,1,14.4628,11.7564,17.6061,7.83282,-29,0,-32.9545,-40.1167,-26.7877,13.15,1,0.276,1,0.226682,0.2527,0.276,0.295889,1,1,1,0.122535,0.113723,0.132935,0.160571,-0.155308,-0.16231,-0.143065,-0.092877,0.200659,0.154884,0.200659,0.202509,0,0,0,0,-9999,-9999
