TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NIGHT,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
2.00205E+11,2.00205E+11,22.169,2,17.5984,0.876,2,370.78,2,5.547,2,99.764,2,0,2,2.555,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.934,3,32.5,3,-8.7,3,35.3333,3,39.8729,31.9319,53,20.9652,-11.8,3,-13.2803,-17.7,-10.606,10.8382,0,-19.1015,3,12.7648,-19.1015,-19.1015,-19.1015,3,3,3,2.05911,1.78256,1.9809,2.00599,21.1597,20.8841,21.0824,21.1075,2.51132,2.10941,2.51132,3.21959,0.027784,0.023267,0.026874,0.030914,-9999,-9999
2.00205E+11,2.00205E+11,21.907,2,140.909,48.543,2,370.78,2,5.081,2,99.781,2,0,2,2.479,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.209,3,32.5,3,-1.2,3,53,3,59.8094,47.8978,79.5,25.0598,-5.2,3,-5.85233,-7.8,-4.67381,10.3266,0,-12.7113,3,1.12526,-12.7113,-12.7113,-12.7113,3,3,3,2.03048,1.75362,1.94638,1.97704,14.7407,14.4649,14.6577,14.6883,2.50423,2.10346,2.50423,3.2105,1.46004,1.23939,1.42205,1.62036,-9999,-9999
2.00205E+11,2.00205E+11,21.646,2,282.379,177.313,2,360.388,2,4.616,2,99.798,2,0,2,2.403,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.649,3,32.5,3,8.9,3,17.3333,3,19.5603,15.6647,26,17.4269,3.2,3,3.61113,2.89194,4.8,10.3557,0,-10.3515,3,1.12526,-10.3515,-10.3515,-10.3515,3,3,3,2.00213,1.72504,1.91233,1.9484,12.3524,12.0765,12.2638,12.2999,2.49713,2.09749,2.49713,3.2014,4.6794,4.09835,4.63027,5.16375,-9999,-9999
2.00205E+11,2.00205E+11,22.027,2,422.358,264.509,2,360.388,2,5.102,2,99.808,2,0,2,2.549,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.278,3,32.5,3,22,3,26,3,29.3405,23.4971,39,18.5773,12,3,13.5418,10.8448,18,12.1045,0,-6.901,3,-9999,-6.901,-6.901,-6.901,3,3,3,2.04357,1.76685,1.96215,1.99027,8.94357,8.66785,8.86315,8.89127,2.50748,2.10619,2.50748,3.21467,6.44558,5.74531,6.43415,7.08329,-9999,-9999
2.00205E+11,2.00205E+11,22.408,2,558.449,349.276,2,360.388,2,5.589,2,99.818,2,0,2,2.695,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.08,3,32.5,3,36.7,3,26.2222,3,29.5912,23.6979,39.3333,19.3847,13.8,3,15.573,12.4715,20.7,11.7842,0,0.0345,3,2.43676,0.0345,0.0345,0.0345,3,3,3,2.08538,1.80918,2.0127,2.03257,2.05009,1.77468,1.9782,1.99807,2.51776,2.11482,2.51776,3.22785,7.92105,7.16663,7.96568,8.6668,-9999,-9999
2.00205E+11,2.00205E+11,22.789,2,688.324,430.163,2,360.388,2,6.075,2,99.827,2,0,2,2.841,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.019,3,32.4,3,51.3,3,38.875,3,43.8696,35.1326,58.3125,15.8944,24.8333,3,28.0239,22.4427,37.25,10.2518,0,0.0345,3,2.43676,0.0345,0.0345,0.0345,3,3,3,2.12758,1.85205,2.06396,2.07528,2.09249,1.81755,2.02946,2.04078,2.52797,2.1234,2.52797,3.24093,9.15004,8.38356,9.25883,9.99353,-9999,-9999
2.00205E+11,2.00205E+11,23.17,2,809.761,505.786,2,360.388,2,6.562,2,99.837,2,0,2,2.987,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.017,3,32.3,3,63.9,3,76,3,85.7645,68.6837,114,28.5175,33.2857,3,37.5623,30.0814,49.9286,11.2091,0,-9.49327,3,-9999,-9.49327,-9.49327,-9.157,3,3,3,2.17015,1.89544,2.11075,2.11921,11.663,11.2732,11.3281,11.4534,2.53811,2.13191,2.53811,3.25393,10.1687,9.41581,10.3429,11.0895,-9999,-9999
2.00205E+11,2.00205E+11,23.551,2,920.682,574.854,2,360.388,2,7.048,2,99.847,2,0,2,3.133,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.06,3,32.2,3,75.6,3,76,3,85.7645,68.6837,114,28.5175,45.375,3,51.2048,41.0069,68.0625,14.9155,0,-10.3687,3,1.02696,-10.3687,-10.3687,-10.3687,3,3,3,2.21309,1.93935,2.15551,2.16997,12.5816,12.3081,12.5242,12.5387,2.54817,2.14036,2.54817,3.26683,11.006,10.281,11.2425,11.9881,-9999,-9999
2.00205E+11,2.00205E+11,23.932,2,1019.19,702.903,2,375.109,2,7.535,2,99.857,2,0,2,3.279,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.201,3,32.1,3,87.5,3,76,3,85.7645,68.6837,114,28.5175,51,3,57.5525,46.0904,76.5,16.1369,0,-11.9099,3,1.12526,-11.9099,-11.9099,-11.9099,3,3,3,2.25639,1.98379,2.20142,2.22255,14.1664,13.8937,14.1113,14.1324,2.55816,2.14876,2.55816,3.27964,12.3643,11.7172,12.7182,13.441,-9999,-9999
2.00205E+11,2.00205E+11,24.559,2,1103.6,760.961,2,375.109,2,8.429,2,99.837,2,0,2,3.363,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.122,3,32,3,95.8,3,193.5,3,218.361,174.872,290.25,71.89,51.3,3,57.891,46.3615,76.95,16.1369,0,-11.7664,3,1.12526,-11.7664,-11.7664,-11.7664,3,3,3,2.32845,2.05438,2.2782,2.31011,14.0953,13.8208,14.0446,14.0765,2.57446,2.16245,2.57446,3.30054,12.91,12.306,13.3169,14.0231,-9999,-9999
2.00205E+11,2.00205E+11,25.186,2,1172.46,808.32,2,375.109,2,9.324,2,99.818,2,0,2,3.448,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.97,3,32,3,104.7,3,193.5,3,217.774,174.872,290.25,71.89,57,3,64.1505,51.5128,85.5,16.1969,0,-9.397,3,-9999,-9.397,-9.397,-9.397,3,3,3,2.40149,2.1132,2.3526,2.39918,11.7994,11.5102,11.7496,11.7962,2.59057,2.17598,2.59057,3.32119,13.3273,12.7609,13.777,14.4675,-9999,-9999
2.00205E+11,2.00205E+11,25.812,2,1224.6,844.172,2,375.109,2,10.218,2,99.798,2,0,2,3.533,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.832,3,32,3,115.7,3,122.571,3,137.948,110.168,183.857,44.5912,64,3,72.0287,57.5238,96,20.1412,0,-8.81,3,-9999,-8.81,-8.81,-8.81,3,3,3,2.47536,2.17253,2.42849,2.47536,11.2867,10.9825,11.2385,11.2854,2.60647,2.18933,2.60647,3.34158,13.6278,13.0911,14.0455,14.7236,-9999,-9999
2.00205E+11,2.00205E+11,26.439,2,1259.13,867.905,2,375.109,2,11.113,2,99.779,2,0,2,3.617,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.548,3,32,3,125.3,3,120.067,3,134.722,107.917,180.1,44.5912,67.9,3,76.188,61.0292,101.85,20.0832,0,-8.26075,3,-9999,-8.26075,-8.26075,-8.26075,3,3,3,2.55029,2.2417,2.50485,2.55029,10.8128,10.5024,10.7656,10.811,2.62222,2.20256,2.62222,3.36176,13.82,13.3034,13.9852,14.6574,-9999,-9999
2.00205E+11,2.00205E+11,27.066,2,1275.46,879.116,2,375.109,2,12.007,2,99.759,2,0,2,3.702,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.188,3,32,3,136.9,3,297,3,333.252,268.409,445.5,50.9032,67.3,3,75.5148,60.8212,100.95,20.0832,0,-6.37433,3,-9999,-6.37433,-6.37433,-6.37433,3,3,3,2.62614,2.32468,2.57891,2.62614,9.00269,8.69901,8.95324,9.00047,2.63779,2.21564,2.63779,3.38172,13.9089,13.4019,13.8039,14.4925,-9999,-9999
2.00205E+11,2.00205E+11,27.692,2,1273.3,876.955,2,391.211,2,12.902,2,99.74,2,0,2,3.786,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.911,3,32,3,149.6,3,228,3,255.83,206.051,337.44,62.045,77.5,3,86.9598,70.0393,114.7,20.0266,0,-5.31429,3,-9999,-5.31429,-5.31429,-5.31429,3,3,3,2.70278,2.40911,2.65638,2.70278,8.01977,7.7234,7.97067,8.01707,2.65316,2.22855,2.65316,3.40143,13.8919,13.383,13.5112,14.2173,-9999,-9999
2.00205E+11,2.00205E+11,28.074,2,1252.69,862.776,2,391.211,2,13.399,2,99.697,2,0,2,3.84,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.562,3,32,3,159.2,3,228,3,255.83,206.051,337.44,62.045,76.8,3,86.1744,69.4067,113.664,20.0266,0,-5.05625,3,-9999,-5.05625,-5.05625,-5.05625,3,3,3,2.74998,2.46141,2.70413,2.74998,7.80923,7.51766,7.76038,7.80623,2.66245,2.23636,2.66245,3.41334,13.7789,13.2579,13.2999,13.9598,-9999,-9999
2.00205E+11,2.00205E+11,28.455,2,1213.99,836.165,2,391.211,2,13.897,2,99.655,2,0,2,3.894,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.905,3,32.1,3,160.1,3,309.667,3,347.465,279.856,458.307,53.5575,69.1,3,77.5345,62.4479,102.268,20.0266,0,-4.32767,3,-9999,-4.32767,-4.32767,-4.32767,3,3,3,2.79739,2.51414,2.75211,2.8,7.12837,6.84181,7.07979,7.12767,2.67166,2.24409,2.67166,3.42515,13.5618,13.0184,13.06,13.6125,-9999,-9999
2.00205E+11,2.00205E+11,28.836,2,1157.85,797.58,2,391.211,2,14.395,2,99.612,2,0,2,3.948,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.147,3,32.2,3,156.6,3,309.667,3,348.514,282.586,458.307,53.5575,57.8,3,65.0509,52.7452,85.544,16.1969,0,-4.4085,3,-9999,-4.4085,-4.4085,-4.4085,3,3,3,2.84512,2.56745,2.80044,2.84874,7.25724,6.97595,7.20894,7.25724,2.6808,2.25177,2.6808,3.43687,13.2347,12.6597,12.7006,13.1756,-9999,-9999
2.00205E+11,2.00205E+11,29.218,2,1085.24,747.681,2,391.211,2,14.892,2,99.57,2,0,2,4.002,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.022,3,32.3,3,142.1,3,286,3,320.91,260.989,421.474,48.2489,51.1,3,57.3374,46.6312,75.3053,16.1369,0,-5.14589,3,-9999,-5.14589,-5.14589,-5.14589,3,3,3,2.89329,2.62148,2.84925,2.89723,8.04312,7.76737,7.99514,8.04312,2.68991,2.25942,2.68991,3.44855,12.7886,12.1745,12.2145,12.6462,-9999,-9999
2.00205E+11,2.00205E+11,29.599,2,997.407,687.325,2,391.211,2,15.39,2,99.528,2,0,2,4.056,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.723,3,32.3,3,124.7,3,317,3,355.694,289.278,467.158,53.3086,37.1,3,41.6285,33.8555,54.6737,11.5194,0,-5.12162,3,-9999,-5.12162,-5.12162,-5.12162,3,3,3,2.94165,2.67594,2.89827,2.94603,8.06754,7.79756,8.01989,8.06765,2.69893,2.267,2.69893,3.46011,12.211,11.553,11.5918,12.0173,-9999,-9999
2.00205E+11,2.00205E+11,29.981,2,895.845,521.299,2,396.622,2,15.887,2,99.485,2,0,2,4.11,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.157,3,32.3,3,102.7,3,251,3,281.638,229.049,369.895,48.2489,21.1,3,23.6755,19.2548,31.0947,11.5175,0,-5.35657,3,-9999,-5.35657,-5.35657,-5.35657,3,3,3,2.99046,2.7311,2.94776,2.9979,8.35163,8.08767,8.30433,8.35447,2.70792,2.27455,2.70792,3.47163,10.364,9.61624,9.65076,10.2925,-9999,-9999
2.00205E+11,2.00205E+11,29.758,2,782.293,455.45,2,396.622,2,15.407,2,99.462,2,0,2,3.96,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.485,3,32.2,3,82.9,3,157.25,3,176.444,143.498,231.737,44.5912,9.7,3,10.884,8.85171,14.2947,9.99333,0,-5.10014,3,-9999,-5.10014,-5.10014,-5.10014,3,3,3,2.96193,2.69883,2.91883,2.96757,8.06647,7.79897,8.01897,8.06771,2.70268,2.27015,2.70268,3.46492,9.50355,8.73934,8.86078,9.59861,-9999,-9999
2.00205E+11,2.00205E+11,29.536,2,658.695,383.783,2,396.622,2,14.927,2,99.439,2,0,2,3.809,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.676,3,32.1,3,63.4,3,160.6,3,180.203,146.555,236.674,44.5912,-2.3,3,-2.55975,-3.38947,-2.09886,10.5019,0,-3.67814,3,-9999,-3.67814,-3.67814,-3.67814,3,3,3,2.93364,2.66689,2.89014,2.93785,6.61599,6.34503,6.56828,6.61599,2.69745,2.26575,2.69745,3.45821,8.46469,7.70116,7.98004,8.69876,-9999,-9999
2.00205E+11,2.00205E+11,29.314,2,527.166,307.527,2,396.622,2,14.447,2,99.416,2,0,2,3.658,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.832,3,32,3,46.3,3,117,3,131.281,106.768,172.421,-9999,-9.4,3,-10.4616,-13.8526,-8.57795,10.5349,0,-2.80363,3,-9999,-2.80363,-2.80363,-2.80363,3,3,3,2.90545,2.63515,2.86157,2.90947,5.7131,5.43878,5.6652,5.7131,2.69219,2.26133,2.69219,3.45147,7.22083,6.48682,6.87392,7.55169,-9999,-9999
2.00205E+11,2.00205E+11,29.092,2,389.957,227.988,2,396.622,2,13.967,2,99.393,2,0,2,3.507,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.911,3,32,3,29.3,3,66.8,3,74.9538,60.9582,98.4421,27.9919,-13.3,3,-14.8021,-19.6,-12.1369,10.8679,0,-1.82544,3,-9999,-1.82544,-1.82544,-1.82544,3,3,3,2.87737,2.60359,2.83311,2.8812,4.70664,4.42903,4.65855,4.70664,2.68691,2.2569,2.68691,3.4447,5.73988,5.08029,5.50765,6.10902,-9999,-9999
2.00205E+11,2.00205E+11,28.869,2,249.414,146.527,2,396.622,2,13.487,2,99.37,2,0,2,3.357,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.996,3,32,3,14.8,3,59,3,66.2017,53.8403,86.9474,27.9919,-12.7,3,-14.1343,-18.7158,-11.5894,10.8382,0,-0.355778,3,2.43676,-0.355778,-0.355778,-0.355778,3,3,3,2.84927,2.5721,2.80465,2.85292,3.20869,2.92787,3.15236,3.20869,2.68159,2.25243,2.68159,3.43788,3.98368,3.46524,3.84405,4.30682,-9999,-9999
2.00205E+11,2.00205E+11,28.647,2,107.943,8.588,2,397.456,2,13.007,2,99.347,2,0,2,3.206,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.112,3,32,3,1.7,3,40.8,3,45.7801,37.2319,60.1263,15.8944,-13.2,3,-14.6908,-19.4526,-12.0456,10.8679,0,0.980375,3,2.43676,0.980375,0.980375,0.980375,3,3,3,2.8214,2.54094,2.77643,2.82487,1.84449,1.56056,1.79605,1.92969,2.67628,2.24797,2.67628,3.43107,0.270007,0.226623,0.261141,0.299905,-9999,-9999
2.00205E+11,2.00205E+11,28.444,2,5.02601,0,2,397.456,2,12.696,2,99.36,2,0,2,3.271,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.303,3,32,3,-8.2,3,4.2,3,4.71266,3.8327,6.18947,12.9433,-11,3,-12.2423,-16.2105,-10.038,10.8382,0,2.25686,3,2.43676,2.25686,2.25686,2.25686,3,3,3,2.79602,2.51261,2.75072,2.79853,0.542454,0.255751,0.493864,0.638429,2.67139,2.24387,2.67139,3.42481,0,0,0,0,-9999,-9999
2.00205E+11,2.00205E+11,28.241,2,0,0,2,397.456,2,12.384,2,99.373,2,0,2,3.337,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.617,3,32,3,-14.8,3,3.6,3,4.03942,3.28517,5.30526,12.8774,-11.6,3,-12.9101,-17.0947,-10.5856,10.8382,1,4.1935,3,-9999,4.1935,4.1935,4.1935,3,3,3,2.77072,2.48445,2.72512,2.7714,-1.41964,-1.70905,-1.46838,-1.33047,2.66649,2.23975,2.66649,3.41853,0,0,0,0,-9999,-9999
2.00205E+11,2.00205E+11,28.038,2,0,0,2,397.456,2,12.073,2,99.387,2,0,2,3.402,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.04,3,32,3,-19.2,3,2.4,3,2.69295,2.19011,3.53684,12.556,-13.8,3,-15.3585,-20.3368,-12.5932,10.9662,1,4.5504,3,-9999,4.5504,4.5504,4.5504,3,3,3,2.74552,2.45645,2.69962,2.74552,-1.80191,-2.09395,-1.85078,-1.71944,2.66158,2.23562,2.66158,3.41222,0,0,0,0,-9999,-9999
2.00205E+11,2.00205E+11,27.835,2,0,0,2,397.456,2,11.762,2,99.4,2,0,2,3.467,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.591,3,32,3,-21.1,3,-0.166667,3,-0.185489,-0.245614,-0.152091,12.2727,-16.5,3,-18.3634,-24.3158,-15.057,10.7654,1,3.7004,3,-9999,3.7004,3.7004,3.7004,3,3,3,2.72041,2.42862,2.67422,2.72041,-0.977177,-1.27178,-1.02618,-0.979989,2.65664,2.23148,2.65664,3.4059,0,0,0,0,-9999,-9999
2.00205E+11,2.00205E+11,27.633,2,0,0,2,397.456,2,11.451,2,99.413,2,0,2,3.533,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.251,3,32,3,-21.5,3,0.142857,3,0.160295,0.130364,0.210526,11.9906,-17.8,3,-19.8103,-26.2316,-16.2433,10.5349,1,3.0914,3,2.43676,3.0914,3.0914,3.0914,3,3,3,2.69552,2.40109,2.64904,2.69552,-0.393229,-0.690312,-0.442362,-0.395883,2.65172,2.22734,2.65172,3.39958,0,0,0,0,-9999,-9999
2.00205E+11,2.00205E+11,27.43,2,0,0,2,391.543,2,11.14,2,99.427,2,0,2,3.598,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.979,3,32,3,-21.4,3,-0.25,3,-0.278234,-0.368421,-0.228137,12.2727,-20,3,-22.2587,-29.4737,-18.251,10.5349,1,2.32425,3,2.43676,2.32425,2.32425,2.32425,3,3,3,2.6706,2.37358,2.62384,2.6706,0.348843,0.049335,0.299589,0.346345,2.64675,2.22316,2.64675,3.39321,0,0,0,0,-9999,-9999
